state,year,quarter,latitude,longitude,metric,label
assam,2022,4,26.82728152176508,93.11274133934629,2.0,biswanath district
jharkhand,2021,3,23.791781814327884,86.10901194459096,2.0,bokaro district
gujarat,2022,4,20.463030200737368,73.09365094896565,2.0,valsad district
west-bengal,2023,2,25.28747814208422,87.9383822355797,3.0,maldah district
rajasthan,2021,3,24.357885910991865,75.95212999730916,5.0,jhalawar district
odisha,2023,4,21.18093701583089,83.58693985915964,12.0,bargarh district
madhya-pradesh,2024,2,22.46804396140394,77.47593338307468,8.0,hoshangabad district
assam,2024,2,24.797048758335293,92.32709262258317,7.0,karimganj district
uttar-pradesh,2024,1,29.23297569284716,78.83260157483511,2.0,moradabad district
telangana,2022,3,16.3558515076336,78.53769056268958,1.0,nagarkurnool district
rajasthan,2021,3,28.55668918899096,75.5917091963611,2.0,churu district
tamil-nadu,2021,1,12.848458491684566,77.83101037726833,1.0,krishnagiri district
madhya-pradesh,2020,3,23.65211568295725,78.38991078921848,1.0,sagar district
tamil-nadu,2021,4,12.03743518604104,77.81957393196669,1.0,dharmapuri district
bihar,2022,1,24.72127370310663,84.66360489022308,3.0,aurangabad district
bihar,2024,4,26.435348307303094,86.23109398823536,2.0,madhubani district
arunachal-pradesh,2023,4,27.30794350867127,92.61396552249217,1.0,west kameng district
punjab,2023,2,31.641518271197864,75.1253491764979,2.0,amritsar district
andhra-pradesh,2021,2,13.4941417588856,78.5490493597565,1.0,chittoor district
maharashtra,2022,1,16.66034205902066,73.95361626406626,4.0,kolhapur district
andhra-pradesh,2022,3,13.666158264906224,78.09371714324185,1.0,chittoor district
rajasthan,2022,4,24.73253024346295,72.4435673953583,4.0,sirohi district
telangana,2021,2,16.300075388741913,77.95673236369133,1.0,wanaparthy district
tamil-nadu,2024,1,9.782565766715267,78.31024893125932,1.0,sivaganga district
odisha,2022,3,19.32429905759028,83.38428080020016,4.0,rayagada district
kerala,2024,3,10.060035801868796,77.21177329224568,1.0,idukki district
maharashtra,2024,3,18.357261345031983,73.38855263872728,2.0,raigad district
andhra-pradesh,2021,2,15.549716774357552,78.17354381898866,1.0,kurnool district
punjab,2020,4,30.47973638570889,76.58927739382993,4.0,patiala district
bihar,2020,3,26.170293296682622,85.25672370944689,1.0,muzaffarpur district
maharashtra,2022,3,20.269863555092098,75.58006776098746,1.0,aurangabad district
jammu-&-kashmir,2023,4,34.00237205629921,74.78636983104354,52.0,budgam district
jharkhand,2020,3,23.40702591298652,85.10124770322837,1.0,ranchi district
tamil-nadu,2022,2,12.377922802559674,79.22819745297296,2.0,tiruvannamalai district
madhya-pradesh,2021,3,22.061406340224718,78.97972709012171,1.0,chhindwara district
west-bengal,2024,3,22.39586743212476,88.9365976330361,1.0,north twenty four parganas district
haryana,2023,1,29.712143632991765,74.76296610940305,2.0,sirsa district
mizoram,2023,4,24.043414115535896,92.67354117766888,1.0,kolasib district
kerala,2022,1,10.866659660079238,76.50835619494828,17.0,palakkad district
rajasthan,2023,1,27.72722828479541,74.11812337576457,1.0,churu district
west-bengal,2024,3,26.51668317944828,89.0609282472935,5.0,cooch behar district
assam,2021,3,25.99201350833167,93.0325855480587,1.0,hojai district
karnataka,2024,4,13.38915033173938,76.87786123226277,5.0,tumakuru district
rajasthan,2020,4,26.179990670247797,71.24584364745998,2.0,barmer district
maharashtra,2023,3,20.85268934030194,76.28845920608694,3.0,buldhana district
karnataka,2023,4,17.751293875640812,77.05068964855819,1.0,bidar district
bihar,2021,3,26.239798247191203,86.44403354131332,2.0,madhubani district
andhra-pradesh,2024,2,15.496465056242862,80.1261092977288,2.0,prakasam district
tamil-nadu,2022,3,12.75936114978005,78.87789462874477,4.0,tirupathur district
rajasthan,2020,4,29.1901543636916,73.44748546128538,3.0,ganganagar district
rajasthan,2023,3,25.78510200449857,75.26540632554706,1.0,ajmer district
andhra-pradesh,2022,4,17.547593871732783,82.56727270547317,5.0,visakhapatnam district
haryana,2022,2,29.6232992862868,77.06220280750642,9.0,karnal district
karnataka,2020,4,13.11335196307115,78.17354381898866,4.0,kolar district
maharashtra,2021,4,21.459523641957485,74.57561963028343,1.0,nandurbar district
haryana,2023,3,28.36639978938737,77.47593338307468,1.0,faridabad district
maharashtra,2020,4,18.385269883211944,74.11812337576457,3.0,pune district
telangana,2021,3,16.599269769093663,77.72803964967561,2.0,narayanpet district
gujarat,2022,1,22.75325227760691,73.05823683256841,1.0,kheda district
telangana,2024,1,18.10989914268856,79.7007211421711,7.0,warangal rural district
rajasthan,2021,2,26.61602203598725,76.28845920608694,1.0,dausa district
west-bengal,2020,4,22.712887062937373,88.36763925689654,82.0,north twenty four parganas district
rajasthan,2023,4,23.624443440156856,73.5299640262457,1.0,dungarpur district
maharashtra,2024,2,19.186530794444327,74.98516781350982,2.0,ahmednagar district
madhya-pradesh,2024,2,21.84634925376332,78.09371714324185,1.0,betul district
assam,2024,4,27.54203466508784,94.48512647213325,2.0,dhemaji district
kerala,2022,1,10.283265361428471,76.23053081508246,28.0,thrissur district
telangana,2023,1,16.33441029033878,77.75093032135311,1.0,jogulamba gadwal district
uttar-pradesh,2022,2,26.20004812232921,80.42708854212685,2.0,kanpur nagar district
madhya-pradesh,2021,1,22.87360948686137,74.5521869084669,3.0,jhabua district
maharashtra,2021,1,18.87335201815709,75.26540632554706,1.0,beed district
madhya-pradesh,2024,3,24.09649979324639,77.63642991038303,1.0,vidisha district
maharashtra,2021,1,18.01502208552577,75.39368078238793,2.0,solapur district
andhra-pradesh,2021,1,14.309552780568378,79.90247789771557,2.0,spsr nellore district
punjab,2022,4,31.851722092468822,75.2070644367816,3.0,gurdaspur district
andhra-pradesh,2024,2,14.384062596642076,78.298863666532,1.0,ysr district
odisha,2024,4,22.05003911461769,83.96913460396951,2.0,sundargarh district
maharashtra,2022,1,17.683063087162683,75.90567529309948,509.0,solapur district
telangana,2021,4,17.128997855552345,79.96962772271038,3.0,khammam district
kerala,2021,3,10.623062785635296,75.9753515655157,6.0,thrissur district
maharashtra,2023,1,19.687086968836827,74.34115147359432,1.0,ahmednagar district
andaman-&-nicobar-islands,2022,1,9.173490186987454,92.81284629716966,5.0,nicobars district
maharashtra,2022,2,16.658147526867772,74.07113588841028,3.0,kolhapur district
karnataka,2020,3,15.35009880592242,76.13779351281505,55.0,koppal district
madhya-pradesh,2022,3,24.71065446322826,80.61604017880846,1.0,satna district
maharashtra,2022,2,18.95533377077452,76.79712471085682,1.0,parbhani district
madhya-pradesh,2024,1,24.224552756892077,75.06695522632855,2.0,mandsaur district
karnataka,2023,4,13.18871797908799,77.38411971559434,12.0,bengaluru rural district
madhya-pradesh,2024,3,23.268991726672727,75.03190858073782,1.0,ratlam district
jharkhand,2022,1,24.06204139039016,84.14878997914977,1.0,palamu district
madhya-pradesh,2024,3,24.73800593864519,77.76237388528826,1.0,ashoknagar district
andhra-pradesh,2022,2,16.079659911275346,80.99263265635967,1.0,krishna district
haryana,2022,3,28.62482754772202,76.93549787575917,1.0,jhajjar district
goa,2023,1,15.145087777508335,73.95361626406626,1.0,south goa district
karnataka,2022,1,13.110896085616046,78.36715652070833,1.0,kolar district
uttar-pradesh,2024,3,28.27968140628026,79.43100517234626,4.0,bareilly district
uttar-pradesh,2023,2,27.381134736133315,77.67079236131143,56.0,mathura district
west-bengal,2020,3,22.32743093547191,87.97757867123379,7.0,howrah district
karnataka,2022,2,15.964486687498075,75.38202391904463,1.0,belagavi district
odisha,2024,4,19.832177550153272,85.2153062392031,1.0,khordha district
uttar-pradesh,2024,1,26.8246260102028,84.14878997914977,2.0,kushinagar district
rajasthan,2021,3,26.62777073335514,75.92890456936505,2.0,jaipur district
haryana,2023,4,29.71875571057474,75.71970391561408,9.0,fatehabad district
uttar-pradesh,2024,3,26.697682123029224,81.64186564422351,1.0,ayodhya district
telangana,2020,4,18.70402409679745,78.44677445002056,6.0,nizamabad district
andhra-pradesh,2021,4,16.729443659623755,82.0461621600331,2.0,east godavari district
kerala,2022,2,9.001249754789269,76.83173251222411,46.0,kollam district
west-bengal,2020,3,22.48058086993333,87.85988606143559,3.0,purba medinipur district
punjab,2023,3,31.48937942290757,74.78636983104354,8.0,tarn taran district
andhra-pradesh,2021,3,16.42727596843291,81.79510544283266,1.0,east godavari district
maharashtra,2023,3,21.14064526689095,73.78896894871082,3.0,nandurbar district
punjab,2022,2,31.00978097602942,75.17204881855378,1.0,moga district
west-bengal,2022,3,26.05742797351108,89.28947334736189,8.0,koch bihar district
rajasthan,2020,3,24.873661543060525,72.8574557944485,22.0,sirohi district
odisha,2021,1,19.14042959992961,82.31805704983046,6.0,koraput district
tamil-nadu,2023,2,11.996935062403816,78.44677445002056,3.0,dharmapuri district
telangana,2024,4,17.54748216771876,80.63824129823794,38.0,bhadradri kothagudem district
gujarat,2024,3,23.97244510548248,72.52639838396269,1.0,banaskantha district
rajasthan,2024,2,24.5293332067094,73.36497499428454,1.0,udaipur district
punjab,2022,2,31.674860639024523,75.21873456590254,3.0,amritsar district
west-bengal,2023,1,25.481982891774013,88.35793010648455,1.0,dakshin dinajpur district
maharashtra,2021,3,20.27158777367027,74.52875102323281,1.0,nashik district
andaman-&-nicobar-islands,2023,1,12.015915219500036,92.98255591765016,9.0,south andaman district
maharashtra,2023,2,16.041233441659266,73.47105404337144,15.0,sindhudurg district
madhya-pradesh,2024,1,21.982360150853136,78.85525072171558,1.0,chhindwara district
tamil-nadu,2024,2,11.77595914018926,77.99099492887416,11.0,salem district
karnataka,2024,4,16.26959407958753,77.24626284355908,1.0,raichur district
telangana,2020,3,18.24808630326256,79.45351199575639,3.0,karimnagar district
gujarat,2020,2,21.748652898101376,70.61573077996047,5.0,rajkot district
maharashtra,2023,3,17.770113288131448,76.14938914745771,1.0,osmanabad district
gujarat,2024,2,23.176268358901584,71.72072710619688,1.0,surendranagar district
karnataka,2022,4,12.856815945576964,76.1957617806103,2.0,hassan district
bihar,2022,4,26.32978894466865,86.27172312750693,3.0,madhubani district
tamil-nadu,2024,2,8.948166789669685,77.487404934567,1.0,tenkasi district
odisha,2024,4,21.21654314759437,83.57628976375676,3.0,bargarh district
tamil-nadu,2021,2,10.48115562226828,79.39723462694339,1.0,thanjavur district
maharashtra,2021,1,17.528795279125255,74.92672285045667,1.0,sangli district
uttar-pradesh,2023,2,26.80783550971508,81.33444076187801,1.0,bara banki district
andhra-pradesh,2023,2,16.14195711379017,80.54940073446988,4.0,guntur district
gujarat,2024,1,21.940810012367702,71.36462364120526,1.0,amreli district
tamil-nadu,2024,1,11.13078407926684,79.52099936213783,1.0,thanjavur district
tamil-nadu,2023,3,9.505742562062435,77.59059696075337,2.0,virudhunagar district
andhra-pradesh,2023,1,17.604943348984417,83.17025968313696,94.0,visakhapatnam district
chhattisgarh,2022,1,22.75082256233265,82.56727270547317,1.0,korba district
punjab,2024,2,30.41256141596717,74.03588760058483,10.0,fazilka district
nagaland,2024,4,25.75897937414836,93.87062081163369,4.0,chumoukedima district
karnataka,2020,4,16.185296674014616,77.18877466730578,1.0,raichur district
maharashtra,2023,2,19.574859475417163,75.61498930415156,1.0,aurangabad district
karnataka,2021,2,14.183893573466015,75.33538753487838,1.0,shivamogga district
karnataka,2024,3,14.398729350296332,74.79807046223463,4.0,uttara kannada district
chhattisgarh,2021,1,20.65399063713751,81.08098475426915,1.0,balod district
telangana,2020,4,17.39752527248567,78.26470040247202,6.0,rangareddy district
karnataka,2022,2,13.230229536987046,76.41581287924114,16.0,tumakuru district
gujarat,2024,4,22.6474989932166,71.13891008565209,1.0,surendranagar district
rajasthan,2021,4,26.259043813196985,75.71970391561408,1.0,tonk district
madhya-pradesh,2023,4,24.32170951942987,81.60898731024885,1.0,sidhi district
telangana,2022,4,17.86427258381121,79.28457719720743,2.0,jangaon district
chhattisgarh,2024,2,18.657429443223663,80.77132104754996,2.0,bijapur district
tamil-nadu,2024,4,12.671733411669212,80.05908042022612,12.0,chengalpattu district
chhattisgarh,2020,4,22.8446416417936,82.80480866854462,1.0,surguja district
tripura,2023,3,23.85737600819919,91.47731139099383,1.0,west tripura district
rajasthan,2020,4,25.29433164442578,74.5521869084669,3.0,bhilwara district
karnataka,2023,1,13.5082925201556,75.18372156165412,1.0,chikkamagaluru district
uttar-pradesh,2023,3,26.69556388705085,81.80603896458386,1.0,ayodhya district
odisha,2023,2,19.147542792222065,83.40564378729636,60.0,rayagada district
tamil-nadu,2023,1,11.528964598581974,76.46209275527582,13.0,the nilgiris district
uttar-pradesh,2024,4,27.375706697002748,81.2684018738815,3.0,sitapur district
chhattisgarh,2024,4,19.715984869499515,81.70757873314831,1.0,kondagaon district
maharashtra,2022,1,20.167425666917243,79.94725017434048,2.0,gadchiroli district
madhya-pradesh,2021,1,24.615836741009627,81.3894296981709,1.0,rewa district
andhra-pradesh,2022,4,13.826737034159372,77.6593393814543,1.0,anantapur district
telangana,2023,4,17.108024250932527,78.25331016223771,12.0,rangareddy district
gujarat,2021,3,22.909742278778783,73.11725733266954,3.0,kheda district
assam,2024,2,26.9240163852664,92.9925576693128,3.0,sonitpur district
west-bengal,2022,4,23.13299876385653,88.71571126013147,3.0,north twenty four parganas district
punjab,2022,3,30.95430490547471,74.79807046223463,2.0,firozepur district
odisha,2024,3,20.996825387207327,83.42699962860124,1.0,balangir district
madhya-pradesh,2023,3,24.61709574588032,81.3894296981709,2.0,rewa district
uttar-pradesh,2024,2,26.152184467995458,80.23770779550036,2.0,kanpur nagar district
madhya-pradesh,2021,1,22.42424473419358,78.61717532516249,1.0,chhindwara district
assam,2024,4,26.320702387860667,91.68092829400072,21.0,kamrup district
haryana,2024,2,29.958722214178746,76.57772033949871,6.0,kurukshetra district
andhra-pradesh,2023,4,13.547381478330506,78.46951108250524,2.0,chittoor district
kerala,2020,3,10.325589688985898,76.1841701109717,22.0,thrissur district
jammu-&-kashmir,2023,1,33.62363742107109,75.25373970206532,4.0,anantnag district
maharashtra,2024,1,17.320974601967723,74.18858249287712,6.0,satara district
gujarat,2023,2,23.209421360348983,72.57371867694494,8.0,gandhinagar district
uttar-pradesh,2024,2,26.56378402500832,81.95893664363895,1.0,ayodhya district
odisha,2021,2,20.86466452062144,86.09882529240666,1.0,jajapur district
bihar,2024,4,26.28821631665222,84.90368590272766,22.0,muzaffarpur district
andhra-pradesh,2022,4,15.188551007696937,79.98081434509912,3.0,prakasam district
haryana,2020,2,30.31354471141769,76.84326630377865,2.0,ambala district
jharkhand,2023,3,24.43455251433,85.73076734385029,3.0,koderma district
madhya-pradesh,2020,3,24.531732470810827,81.12512353029443,2.0,rewa district
jammu-&-kashmir,2023,4,33.11046216975745,75.18372156165412,1.0,udhampur district
karnataka,2022,2,12.61584597690267,76.31162352954995,1.0,hassan district
madhya-pradesh,2023,1,22.991831496712617,79.34092297471167,5.0,narsinghpur district
madhya-pradesh,2024,4,25.898898543579357,78.11653089466729,3.0,gwalior district
uttar-pradesh,2024,3,27.161649729133348,81.20230631336088,3.0,barabanki district
karnataka,2023,2,15.080905382942836,74.98516781350982,2.0,dharwad district
andhra-pradesh,2024,1,13.644014956693974,79.09274843445077,3.0,chittoor district
gujarat,2022,3,22.03494814906552,73.36497499428454,3.0,vadodara district
tamil-nadu,2021,3,12.484998677285343,78.02524660458907,1.0,krishnagiri district
maharashtra,2024,3,18.070312723181416,75.95212999730916,2.0,solapur district
rajasthan,2021,4,27.81716827702632,74.98516781350982,3.0,sikar district
madhya-pradesh,2022,3,24.53973550570361,82.62133105703178,1.0,singrauli district
andhra-pradesh,2024,1,16.611959320060464,79.65582422263809,3.0,guntur district
tripura,2024,1,23.8831977517973,92.28766448340797,1.0,north tripura district
maharashtra,2022,1,16.57529734228647,74.03588760058483,2.0,kolhapur district
west-bengal,2021,2,27.065395797977217,88.48397875650622,1.0,kalimpong district
uttar-pradesh,2021,4,26.53747518296469,84.0220297863084,4.0,kushinagar district
bihar,2024,4,25.60724720035308,87.23695290373428,5.0,purnea district
madhya-pradesh,2020,4,24.2004588007108,82.43735891349489,17.0,singrauli district
maharashtra,2022,2,18.25451365713665,74.07113588841028,1.0,pune district
gujarat,2021,1,23.964484600670097,72.36071079272125,2.0,patan district
telangana,2023,3,19.088175134057902,78.23052596139479,1.0,nirmal district
